[0.001] [INFO ] [Game] (Game.cpp:37 in initialize) Logger online
[4.364] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.364] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.364] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.365] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.365] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.366] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.366] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.366] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.367] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.367] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.368] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.368] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.369] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.369] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.369] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.370] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.370] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.371] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.371] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.371] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.372] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.372] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.373] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.373] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.374] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.374] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.374] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.375] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.375] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.376] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.376] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.376] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.377] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.377] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.377] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.378] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.379] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.379] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.380] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.380] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.380] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.381] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.381] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.382] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.382] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.383] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.383] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.384] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.384] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.384] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.384] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.385] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.386] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.386] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.387] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.387] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.387] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.388] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.388] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.389] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.389] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.389] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.390] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.390] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.391] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.391] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.391] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.392] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.392] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.393] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.393] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.393] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.394] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.394] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.395] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.395] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.396] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.396] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.397] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.397] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.398] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.398] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.399] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.399] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.400] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.400] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.400] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.401] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.401] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.402] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.402] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.403] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.403] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.404] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.404] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.404] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.405] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.406] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.406] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.407] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.407] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.407] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.408] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.409] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.409] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.409] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.410] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.410] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.411] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.411] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.411] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.412] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.413] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.413] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.413] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.414] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.414] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.414] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.415] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.416] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.416] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.417] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.417] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.417] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.418] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.419] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.419] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.419] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.420] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.420] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.421] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.421] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.421] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.422] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.422] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.423] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.423] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.423] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.424] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.424] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.424] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.424] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.425] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.426] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.426] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.426] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.426] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.427] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.427] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.428] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.428] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.429] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.429] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.430] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.430] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.430] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.430] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.431] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.431] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.432] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.433] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.433] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.433] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.434] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.434] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.434] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.435] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.436] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.436] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.437] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.437] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.437] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.438] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.439] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.439] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.439] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.440] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.440] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.440] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.440] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.441] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.441] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.442] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.442] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.443] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.443] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.444] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.444] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.444] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.445] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.446] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.446] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.446] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.446] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.447] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.447] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.448] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.448] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.449] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.449] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.449] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.450] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.450] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.450] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.450] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.451] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.451] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.451] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.452] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.453] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.453] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.454] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.454] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.454] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.455] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.455] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.456] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.456] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.457] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.457] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.458] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.458] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.459] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.459] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.459] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.460] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.460] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.461] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.461] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.461] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.462] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.462] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.463] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.463] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.464] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.464] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.464] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.465] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.465] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.466] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.466] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.467] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.467] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.467] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.468] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[4.469] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
